OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,TotalCost,Discount,TotalSales,Tax,ShippingCost,TotalExpenses,TotalProfit,PaymentMethod,OrderStatus,City,State_Name,Country,SellerID
ORD0091439,19-11-2024,CUST040344,Karan Joshi,P00031,Kids Toy Car,Electronics,KiddoFun,5,369.81,1849.05,25%,1386.79,166.41,3.55,169.96,1216.83,Debit Card,Shipped,Austin,Texas,United States,SELL00686
ORD0091440,06-08-2021,CUST048341,Rohit Sharma,P00031,Kids Toy Car,Clothing,KiddoFun,4,12.13,48.52,10%,43.67,3.49,0.52,4.01,39.66,Net Banking,Delivered,Charlotte,North Carolina,United States,SELL00133
ORD0091441,10-10-2022,CUST032941,Sahil Joshi,P00046,Car Charger,Clothing,HomeEase,2,297.05,594.10,0%,594.10,29.70,10.04,39.74,554.36,Amazon Pay,Delivered,San Jose,California,United States,SELL01540
ORD0091442,03-11-2020,CUST000830,Karan Kapoor,P00010,Smartwatch,Electronics,KiddoFun,3,112.95,338.85,5%,321.91,25.75,0.82,26.57,295.34,Cash on Delivery,Delivered,San Antonio,Texas,India,SELL00810
ORD0091443,22-11-2023,CUST047515,Mohit Singh,P00011,Fitness Band,Toys & Games,CoreTech,1,32.09,32.09,5%,30.49,1.52,6.14,7.66,22.83,UPI,Shipped,Los Angeles,California,India,SELL01949
ORD0091444,13-05-2020,CUST044369,Simran Kapoor,P00004,USB-C Charger,Books,NexPro,2,331.34,662.68,5%,629.55,113.32,13.18,126.50,503.05,Credit Card,Delivered,Houston,Texas,United States,SELL00492
ORD0091445,24-02-2022,CUST034817,Aman Sharma,P00040,Microphone,Toys & Games,HomeEase,1,31.47,31.47,20%,25.18,0.00,4.70,4.70,20.48,Net Banking,Shipped,Philadelphia,Pennsylvania,United States,SELL01127
ORD0091446,09-08-2023,CUST046400,Sunita Joshi,P00007,Mechanical Keyboard,Toys & Games,FitLife,2,345.99,691.98,5%,657.38,78.89,11.48,90.37,567.01,Credit Card,Shipped,San Jose,California,United States,SELL01083
ORD0091447,04-12-2021,CUST031883,Sunita Singh,P00026,Sunglasses,Books,NexPro,4,281.65,1126.60,0%,1126.60,202.79,12.62,215.41,911.19,Debit Card,Delivered,Washington,District of Columbia,India,SELL01377
ORD0091448,09-05-2021,CUST012239,Sahil Mehta,P00021,Backpack,Books,KiddoFun,5,436.97,2184.85,0%,2184.85,174.79,4.39,179.18,2005.67,Credit Card,Delivered,Philadelphia,Pennsylvania,India,SELL01097
ORD0091449,20-12-2020,CUST049069,Aditya Verma,P00012,Noise Cancelling Headphones,Toys & Games,HomeEase,1,26.22,26.22,5%,24.91,2.99,5.23,8.22,16.69,Credit Card,Shipped,Chicago,Illinois,Canada,SELL01769
ORD0091450,30-06-2021,CUST011367,Arjun Singh,P00040,Microphone,Clothing,KiddoFun,1,34.42,34.42,0%,34.42,0.00,7.53,7.53,26.89,Amazon Pay,Delivered,Indianapolis,Indiana,United States,SELL00091
ORD0091451,29-09-2021,CUST015686,Kabir Singh,P00024,Yoga Mat,Toys & Games,FitLife,5,110.35,551.75,10%,496.58,89.38,10.60,99.98,396.60,Credit Card,Shipped,Houston,Texas,United States,SELL01253
ORD0091452,06-11-2022,CUST009322,Vihaan Kapoor,P00015,Instant Pot,Clothing,ReadMore,2,408.22,816.44,5%,775.62,0.00,7.59,7.59,768.03,UPI,Delivered,San Jose,California,United States,SELL01248
ORD0091453,19-04-2020,CUST010241,Mohit Mehta,P00014,Drone Mini,Sports & Outdoors,KiddoFun,4,105.19,420.76,5%,399.72,19.99,13.48,33.47,366.25,Amazon Pay,Shipped,New York,New York,Canada,SELL01269
ORD0091454,07-02-2024,CUST000777,Ritika Gupta,P00044,Power Bank 20000mAh,Books,BrightLux,4,472.42,1889.68,15%,1606.23,80.31,9.72,90.03,1516.20,Credit Card,Delivered,New York,New York,Australia,SELL01005
ORD0091455,11-06-2024,CUST026901,Vikas Patel,P00025,Running Shoes,Home & Kitchen,HomeEase,1,364.69,364.69,5%,346.46,0.00,7.76,7.76,338.70,Amazon Pay,Delivered,Columbus,Ohio,United States,SELL00570
ORD0091456,10-01-2020,CUST026540,Aditya Patel,P00005,Laptop Sleeve,Books,CoreTech,4,374.91,1499.64,5%,1424.66,71.23,14.33,85.56,1339.10,Net Banking,Delivered,Charlotte,North Carolina,United States,SELL00045
ORD0091457,16-07-2021,CUST020353,Karan Reddy,P00019,LED Desk Lamp,Toys & Games,Zenith,5,239.01,1195.05,0%,1195.05,0.00,4.74,4.74,1190.31,Credit Card,Returned,Denver,Colorado,India,SELL00530
ORD0091458,09-02-2023,CUST029975,Sahil Sharma,P00015,Instant Pot,Sports & Outdoors,BrightLux,4,292.29,1169.16,0%,1169.16,140.30,2.50,142.80,1026.36,Amazon Pay,Delivered,Austin,Texas,United Kingdom,SELL00884
ORD0091459,28-04-2022,CUST003731,Aarav Verma,P00033,Puzzle 1000pc,Electronics,FitLife,3,523.03,1569.09,0%,1569.09,125.53,5.25,130.78,1438.31,Debit Card,Delivered,Fort Worth,Texas,United States,SELL01773
ORD0091460,06-05-2024,CUST006562,Neha Patel,P00029,T-Shirt,Home & Kitchen,ReadMore,4,450.31,1801.24,15%,1531.05,183.73,7.33,191.06,1339.99,Debit Card,Delivered,San Jose,California,United States,SELL01798
ORD0091461,18-01-2022,CUST032502,Simran Mehta,P00043,HDMI Cable 2m,Toys & Games,UrbanStyle,5,52.69,263.45,0%,263.45,21.08,3.76,24.84,238.61,Net Banking,Pending,Indianapolis,Indiana,United States,SELL00934
ORD0091462,05-09-2023,CUST025546,Sahil Sharma,P00003,Smartphone Case,Clothing,BrightLux,4,214.70,858.80,0%,858.80,103.06,2.76,105.82,752.98,Credit Card,Shipped,Houston,Texas,United States,SELL01858
ORD0091463,05-08-2023,CUST008274,Kabir Mehta,P00026,Sunglasses,Books,NexPro,1,569.35,569.35,5%,540.88,64.91,12.95,77.86,463.02,Credit Card,Delivered,Chicago,Illinois,United States,SELL00343
ORD0091464,31-08-2021,CUST026048,Mohit Joshi,P00046,Car Charger,Electronics,CoreTech,5,216.90,1084.50,0%,1084.50,130.14,13.29,143.43,941.07,Debit Card,Returned,Washington,District of Columbia,United States,SELL01436
ORD0091465,13-12-2024,CUST038742,Anjali Joshi,P00015,Instant Pot,Clothing,BrightLux,2,253.58,507.16,0%,507.16,60.86,14.34,75.20,431.96,Amazon Pay,Delivered,San Francisco,California,Canada,SELL01132
ORD0091466,10-04-2021,CUST012040,Anjali Singh,P00037,Router,Electronics,BrightLux,5,499.55,2497.75,10%,2247.98,179.84,0.67,180.51,2067.47,UPI,Cancelled,San Diego,California,United States,SELL00888
ORD0091467,04-11-2023,CUST004938,Simran Kapoor,P00028,Jeans,Sports & Outdoors,CoreTech,2,83.51,167.02,10%,150.32,27.06,6.52,33.58,116.74,Credit Card,Shipped,San Jose,California,United States,SELL01538
ORD0091468,25-06-2020,CUST017579,Vivaan Kumar,P00021,Backpack,Electronics,FitLife,4,556.06,2224.24,25%,1668.18,300.27,0.72,300.99,1367.19,Debit Card,Delivered,Seattle,Washington,United Kingdom,SELL01544
ORD0091469,19-10-2023,CUST033107,Arjun Kapoor,P00038,External HDD 2TB,Books,Zenith,2,240.90,481.80,5%,457.71,82.39,1.60,83.99,373.72,Amazon Pay,Delivered,Charlotte,North Carolina,India,SELL01074
ORD0091470,31-10-2024,CUST031496,Vihaan Kapoor,P00001,Wireless Earbuds,Books,CoreTech,1,404.82,404.82,5%,384.58,19.23,7.44,26.67,357.91,Amazon Pay,Delivered,Los Angeles,California,India,SELL01684
ORD0091471,24-02-2023,CUST005955,Kabir Verma,P00009,Portable SSD 1TB,Books,ReadMore,4,244.91,979.64,15%,832.69,41.63,14.88,56.51,776.18,UPI,Delivered,Washington,District of Columbia,Australia,SELL00475
ORD0091472,10-07-2023,CUST030981,Karan Kapoor,P00009,Portable SSD 1TB,Toys & Games,NexPro,3,7.68,23.04,0%,23.04,1.84,1.66,3.50,19.54,Credit Card,Delivered,New York,New York,India,SELL00538
ORD0091473,12-09-2022,CUST008266,Aman Sharma,P00049,Children's Book,Sports & Outdoors,FitLife,1,282.46,282.46,10%,254.21,12.71,11.75,24.46,229.75,Debit Card,Delivered,Los Angeles,California,United States,SELL00740
ORD0091474,29-05-2022,CUST012381,Simran Sharma,P00028,Jeans,Books,FitLife,3,331.07,993.21,0%,993.21,178.78,0.23,179.01,814.20,Debit Card,Delivered,Fort Worth,Texas,India,SELL01615
ORD0091475,18-08-2022,CUST027824,Aditya Kumar,P00002,Bluetooth Speaker,Clothing,UrbanStyle,4,495.51,1982.04,0%,1982.04,158.56,14.11,172.67,1809.37,Debit Card,Shipped,Houston,Texas,India,SELL00855
ORD0091476,13-06-2022,CUST036230,Aman Patel,P00018,Vacuum Cleaner,Home & Kitchen,UrbanStyle,4,128.12,512.48,5%,486.86,24.34,12.35,36.69,450.17,Amazon Pay,Shipped,Columbus,Ohio,India,SELL00733
ORD0091477,09-01-2024,CUST047884,Karan Sharma,P00009,Portable SSD 1TB,Toys & Games,FitLife,4,204.40,817.60,0%,817.60,147.17,5.24,152.41,665.19,Cash on Delivery,Delivered,Denver,Colorado,United States,SELL00365
ORD0091478,22-01-2024,CUST033993,Vihaan Patel,P00017,Electric Kettle,Books,Apex,4,476.29,1905.16,25%,1428.87,171.46,5.53,176.99,1251.88,UPI,Delivered,San Antonio,Texas,United States,SELL00910
ORD0091479,22-09-2020,CUST037624,Sahil Mehta,P00011,Fitness Band,Toys & Games,KiddoFun,3,419.73,1259.19,15%,1070.31,85.62,12.04,97.66,972.65,Debit Card,Delivered,San Diego,California,United Kingdom,SELL00539
ORD0091480,03-08-2023,CUST035058,Kabir Joshi,P00014,Drone Mini,Sports & Outdoors,UrbanStyle,1,26.58,26.58,0%,26.58,0.00,3.74,3.74,22.84,Credit Card,Delivered,San Diego,California,United States,SELL01321
ORD0091481,25-01-2020,CUST020925,Karan Gupta,P00031,Kids Toy Car,Books,Zenith,3,396.18,1188.54,0%,1188.54,95.08,6.10,101.18,1087.36,Credit Card,Delivered,San Jose,California,United States,SELL01152
ORD0091482,23-04-2023,CUST047084,Mohit Kapoor,P00038,External HDD 2TB,Electronics,BrightLux,4,497.10,1988.40,0%,1988.40,99.42,10.92,110.34,1878.06,Credit Card,Shipped,San Jose,California,United States,SELL00603
ORD0091483,24-12-2022,CUST047442,Vivaan Kapoor,P00030,Dress Shirt,Toys & Games,Zenith,3,563.34,1690.02,0%,1690.02,135.20,2.81,138.01,1552.01,Amazon Pay,Delivered,Chicago,Illinois,India,SELL01408
ORD0091484,02-03-2021,CUST044834,Vikas Kapoor,P00024,Yoga Mat,Electronics,ReadMore,4,301.90,1207.60,0%,1207.60,144.91,2.05,146.96,1060.64,Net Banking,Returned,San Francisco,California,United States,SELL00709
ORD0091485,07-03-2024,CUST023568,Aarav Singh,P00008,4K Monitor,Clothing,BrightLux,2,549.68,1099.36,15%,934.46,0.00,13.52,13.52,920.94,Credit Card,Delivered,Columbus,Ohio,United States,SELL01896
ORD0091486,28-02-2023,CUST039087,Rohit Sharma,P00048,Wireless Charger,Toys & Games,Zenith,2,577.68,1155.36,15%,982.06,78.56,12.89,91.45,890.61,Credit Card,Delivered,San Francisco,California,United States,SELL01819
ORD0091487,02-04-2022,CUST020482,Anjali Joshi,P00002,Bluetooth Speaker,Home & Kitchen,CoreTech,1,385.33,385.33,15%,327.53,16.38,9.79,26.17,301.36,Debit Card,Delivered,Chicago,Illinois,United States,SELL01938
ORD0091488,20-08-2023,CUST008321,Sneha Verma,P00017,Electric Kettle,Toys & Games,Zenith,4,211.81,847.24,15%,720.15,36.01,13.87,49.88,670.27,Credit Card,Delivered,Philadelphia,Pennsylvania,India,SELL00691
ORD0091489,30-03-2021,CUST016677,Karan Patel,P00019,LED Desk Lamp,Electronics,UrbanStyle,5,35.48,177.40,0%,177.40,14.19,9.03,23.22,154.18,Credit Card,Delivered,Denver,Colorado,United States,SELL01941
ORD0091490,16-01-2022,CUST017255,Neha Patel,P00001,Wireless Earbuds,Electronics,KiddoFun,4,34.49,137.96,5%,131.06,10.48,6.03,16.51,114.55,Debit Card,Shipped,Fort Worth,Texas,United States,SELL00377
ORD0091491,10-02-2023,CUST044063,Priya Kumar,P00044,Power Bank 20000mAh,Clothing,Apex,2,163.69,327.38,0%,327.38,16.37,1.32,17.69,309.69,Net Banking,Delivered,Denver,Colorado,United States,SELL01815
ORD0091492,25-07-2021,CUST047237,Rohit Patel,P00031,Kids Toy Car,Books,UrbanStyle,4,55.79,223.16,0%,223.16,17.85,12.92,30.77,192.39,Net Banking,Delivered,Houston,Texas,United States,SELL00885
ORD0091493,09-06-2021,CUST025955,Pooja Joshi,P00045,Phone Tripod,Sports & Outdoors,Zenith,2,567.44,1134.88,25%,851.16,42.56,6.03,48.59,802.57,Credit Card,Delivered,Charlotte,North Carolina,United States,SELL00435
ORD0091494,27-03-2020,CUST031426,Aarav Patel,P00033,Puzzle 1000pc,Home & Kitchen,ReadMore,4,569.53,2278.12,15%,1936.40,96.82,6.23,103.05,1833.35,Credit Card,Delivered,New York,New York,Canada,SELL00609
ORD0091495,28-02-2024,CUST035379,Sneha Gupta,P00047,Memory Card 128GB,Home & Kitchen,UrbanStyle,3,509.71,1529.13,0%,1529.13,76.46,0.51,76.97,1452.16,Debit Card,Shipped,Seattle,Washington,United States,SELL00723
ORD0091496,03-11-2022,CUST008063,Simran Patel,P00044,Power Bank 20000mAh,Clothing,BrightLux,1,276.08,276.08,15%,234.67,11.73,13.11,24.84,209.83,Cash on Delivery,Delivered,San Francisco,California,Canada,SELL00669
ORD0091497,27-01-2021,CUST034838,Aarav Reddy,P00023,Cookware Set,Sports & Outdoors,ReadMore,5,444.28,2221.40,0%,2221.40,266.57,8.16,274.73,1946.67,Net Banking,Delivered,Philadelphia,Pennsylvania,United States,SELL00534
ORD0091498,15-11-2021,CUST020566,Sahil Kumar,P00026,Sunglasses,Sports & Outdoors,KiddoFun,3,537.16,1611.48,0%,1611.48,0.00,7.78,7.78,1603.70,UPI,Delivered,Washington,District of Columbia,India,SELL00299
ORD0091499,28-05-2021,CUST004254,Aman Mehta,P00036,Smart Light Bulb,Electronics,HomeEase,2,253.68,507.36,10%,456.62,22.83,12.96,35.79,420.83,UPI,Delivered,San Jose,California,India,SELL01926
ORD0091500,25-01-2022,CUST016318,Arjun Gupta,P00047,Memory Card 128GB,Clothing,FitLife,1,11.10,11.10,30%,7.77,0.62,7.93,8.55,-0.78,Credit Card,Delivered,San Diego,California,United States,SELL00193
ORD0091501,08-06-2020,CUST005735,Kabir Mehta,P00007,Mechanical Keyboard,Sports & Outdoors,UrbanStyle,3,470.73,1412.19,0%,1412.19,70.61,14.10,84.71,1327.48,UPI,Delivered,Fort Worth,Texas,United States,SELL00526
ORD0091502,04-12-2024,CUST030424,Pooja Singh,P00035,Desk Plant,Toys & Games,Apex,1,148.11,148.11,0%,148.11,7.41,1.23,8.64,139.47,Debit Card,Delivered,Chicago,Illinois,United States,SELL00843
ORD0091503,08-08-2023,CUST003502,Vihaan Kumar,P00023,Cookware Set,Clothing,HomeEase,1,475.03,475.03,0%,475.03,23.75,5.07,28.82,446.21,Debit Card,Delivered,Jacksonville,Florida,United States,SELL01987
ORD0091504,05-08-2020,CUST041813,Vivaan Joshi,P00009,Portable SSD 1TB,Clothing,NexPro,2,145.64,291.28,0%,291.28,0.00,3.22,3.22,288.06,Amazon Pay,Delivered,San Antonio,Texas,United Kingdom,SELL00553
ORD0091505,15-12-2023,CUST021539,Ritika Patel,P00017,Electric Kettle,Sports & Outdoors,NexPro,2,320.60,641.20,5%,609.14,48.73,10.20,58.93,550.21,Credit Card,Delivered,Indianapolis,Indiana,United States,SELL01909
ORD0091506,21-02-2022,CUST025589,Mohit Reddy,P00045,Phone Tripod,Sports & Outdoors,Apex,4,91.26,365.04,15%,310.28,37.23,0.58,37.81,272.47,Credit Card,Shipped,Indianapolis,Indiana,United States,SELL00556
ORD0091507,29-06-2021,CUST019873,Aditya Reddy,P00005,Laptop Sleeve,Sports & Outdoors,NexPro,3,522.19,1566.57,0%,1566.57,125.33,3.45,128.78,1437.79,Credit Card,Delivered,Jacksonville,Florida,United States,SELL01158
ORD0091508,11-08-2024,CUST001993,Anjali Verma,P00016,Air Fryer,Books,FitLife,4,275.40,1101.60,10%,991.44,79.32,1.07,80.39,911.05,Amazon Pay,Delivered,Jacksonville,Florida,United States,SELL01174
ORD0091509,24-03-2024,CUST016997,Sneha Joshi,P00040,Microphone,Sports & Outdoors,CoreTech,3,169.33,507.99,0%,507.99,25.40,8.45,33.85,474.14,Amazon Pay,Delivered,Houston,Texas,United States,SELL01969
ORD0091510,09-02-2020,CUST003643,Ritika Patel,P00039,Graphic Tablet,Clothing,HomeEase,2,558.93,1117.86,0%,1117.86,55.89,13.87,69.76,1048.10,Credit Card,Shipped,Indianapolis,Indiana,United Kingdom,SELL01675
ORD0091511,24-11-2024,CUST047130,Aman Mehta,P00035,Desk Plant,Sports & Outdoors,ReadMore,1,495.43,495.43,5%,470.66,23.53,11.31,34.84,435.82,Credit Card,Delivered,Fort Worth,Texas,United States,SELL01576
ORD0091512,26-01-2020,CUST008962,Aman Joshi,P00003,Smartphone Case,Sports & Outdoors,Apex,3,224.96,674.88,10%,607.39,0.00,5.44,5.44,601.95,Credit Card,Delivered,Indianapolis,Indiana,United States,SELL00583
ORD0091513,05-05-2021,CUST044416,Neha Sharma,P00003,Smartphone Case,Clothing,BrightLux,2,499.80,999.60,25%,749.70,89.96,7.01,96.97,652.73,Net Banking,Delivered,Indianapolis,Indiana,United States,SELL00781
ORD0091514,21-11-2023,CUST045100,Anjali Mehta,P00028,Jeans,Books,Apex,1,146.64,146.64,0%,146.64,17.60,8.02,25.62,121.02,Credit Card,Cancelled,San Jose,California,United States,SELL01452
ORD0091515,14-11-2022,CUST002964,Anjali Kapoor,P00020,Office Chair,Clothing,Zenith,2,366.39,732.78,5%,696.14,55.69,9.72,65.41,630.73,Credit Card,Delivered,Jacksonville,Florida,India,SELL00541
ORD0091516,17-07-2020,CUST012782,Ritika Kumar,P00035,Desk Plant,Clothing,KiddoFun,3,85.59,256.77,5%,243.93,12.20,7.72,19.92,224.01,Amazon Pay,Shipped,Washington,District of Columbia,United States,SELL01069
ORD0091517,05-01-2021,CUST034181,Sahil Sharma,P00002,Bluetooth Speaker,Electronics,KiddoFun,5,289.81,1449.05,5%,1376.60,68.83,0.54,69.37,1307.23,Amazon Pay,Delivered,San Antonio,Texas,United States,SELL00975
ORD0091518,31-03-2020,CUST049387,Kabir Patel,P00028,Jeans,Sports & Outdoors,FitLife,3,264.55,793.65,15%,674.60,53.97,2.16,56.13,618.47,Credit Card,Delivered,Dallas,Texas,United States,SELL01344
ORD0091519,02-02-2021,CUST012057,Priya Joshi,P00026,Sunglasses,Toys & Games,ReadMore,1,114.63,114.63,0%,114.63,0.00,13.46,13.46,101.17,Credit Card,Delivered,Denver,Colorado,United States,SELL00627
ORD0091520,04-04-2021,CUST049426,Vivaan Gupta,P00005,Laptop Sleeve,Clothing,Zenith,2,259.82,519.64,10%,467.68,37.41,13.56,50.97,416.71,UPI,Delivered,Philadelphia,Pennsylvania,United States,SELL00574
ORD0091521,10-07-2021,CUST038372,Rohit Kapoor,P00038,External HDD 2TB,Electronics,NexPro,3,385.25,1155.75,20%,924.60,0.00,4.44,4.44,920.16,Credit Card,Delivered,Austin,Texas,United States,SELL00962
ORD0091522,12-08-2020,CUST001720,Karan Kapoor,P00029,T-Shirt,Books,Zenith,1,383.09,383.09,0%,383.09,45.97,10.41,56.38,326.71,Debit Card,Delivered,Phoenix,Arizona,United States,SELL01376
ORD0091523,27-02-2022,CUST005200,Arjun Singh,P00013,Action Camera,Sports & Outdoors,BrightLux,3,243.80,731.40,15%,621.69,0.00,4.95,4.95,616.74,Debit Card,Delivered,Phoenix,Arizona,Canada,SELL00359
ORD0091524,29-03-2020,CUST027395,Kabir Kapoor,P00022,Water Bottle,Books,Apex,3,384.29,1152.87,0%,1152.87,207.52,14.29,221.81,931.06,UPI,Pending,Washington,District of Columbia,United States,SELL00040
ORD0091525,12-08-2023,CUST013874,Anjali Singh,P00036,Smart Light Bulb,Toys & Games,FitLife,3,114.44,343.32,25%,257.49,12.87,2.26,15.13,242.36,Amazon Pay,Delivered,Columbus,Ohio,India,SELL00961
ORD0091526,13-04-2023,CUST019056,Sunita Kapoor,P00048,Wireless Charger,Sports & Outdoors,KiddoFun,4,449.48,1797.92,10%,1618.13,291.26,5.82,297.08,1321.05,Debit Card,Delivered,Denver,Colorado,United States,SELL00338
ORD0091527,27-09-2023,CUST047463,Sneha Singh,P00036,Smart Light Bulb,Electronics,Zenith,3,309.69,929.07,0%,929.07,46.45,14.34,60.79,868.28,Credit Card,Shipped,Columbus,Ohio,United States,SELL01340
ORD0091528,26-07-2021,CUST001438,Arjun Reddy,P00047,Memory Card 128GB,Electronics,KiddoFun,1,236.45,236.45,10%,212.81,17.02,6.35,23.37,189.44,Credit Card,Delivered,New York,New York,United Kingdom,SELL00221
ORD0091529,17-07-2023,CUST002121,Aarav Kumar,P00003,Smartphone Case,Home & Kitchen,NexPro,4,258.22,1032.88,15%,877.95,43.90,2.26,46.16,831.79,Net Banking,Pending,Jacksonville,Florida,United States,SELL00183
ORD0091530,12-12-2021,CUST032704,Aarav Patel,P00019,LED Desk Lamp,Home & Kitchen,CoreTech,4,236.11,944.44,20%,755.55,60.44,6.40,66.84,688.71,Credit Card,Pending,San Antonio,Texas,United States,SELL01062
ORD0091531,09-12-2020,CUST027317,Aditya Kumar,P00035,Desk Plant,Books,NexPro,3,293.37,880.11,0%,880.11,70.41,7.70,78.11,802.00,Credit Card,Shipped,San Jose,California,United States,SELL00453
ORD0091532,30-05-2024,CUST021378,Rohit Kapoor,P00006,Gaming Mouse,Clothing,HomeEase,5,269.18,1345.90,30%,942.13,75.37,2.62,77.99,864.14,Amazon Pay,Cancelled,Charlotte,North Carolina,United States,SELL00240
ORD0091533,13-04-2023,CUST025979,Aditya Patel,P00025,Running Shoes,Clothing,ReadMore,2,64.88,129.76,0%,129.76,23.36,7.40,30.76,99.00,Credit Card,Returned,Denver,Colorado,United States,SELL00963
ORD0091534,14-04-2021,CUST025926,Sneha Verma,P00024,Yoga Mat,Books,Apex,5,482.70,2413.50,0%,2413.50,120.68,9.25,129.93,2283.57,Credit Card,Delivered,Charlotte,North Carolina,United States,SELL01761
ORD0091535,30-06-2022,CUST008746,Simran Patel,P00041,Webcam Full HD,Toys & Games,HomeEase,1,258.13,258.13,20%,206.50,10.33,14.82,25.15,181.35,Debit Card,Shipped,San Antonio,Texas,United States,SELL00725
ORD0091536,18-04-2022,CUST014365,Priya Gupta,P00031,Kids Toy Car,Books,UrbanStyle,5,537.13,2685.65,0%,2685.65,322.28,4.17,326.45,2359.20,Credit Card,Shipped,Washington,District of Columbia,Canada,SELL00614
ORD0091537,24-02-2022,CUST045389,Aditya Mehta,P00005,Laptop Sleeve,Sports & Outdoors,Zenith,1,290.60,290.60,5%,276.07,33.13,9.00,42.13,233.94,Cash on Delivery,Shipped,San Jose,California,United States,SELL01907
ORD0091538,15-10-2022,CUST002299,Vikas Gupta,P00035,Desk Plant,Books,ReadMore,3,19.24,57.72,20%,46.18,5.54,3.91,9.45,36.73,Credit Card,Shipped,Washington,District of Columbia,United States,SELL00837
ORD0091539,12-11-2022,CUST021711,Neha Verma,P00022,Water Bottle,Books,Zenith,4,158.41,633.64,0%,633.64,76.04,8.80,84.84,548.80,Credit Card,Delivered,Los Angeles,California,United States,SELL01129
ORD0091540,21-06-2021,CUST049111,Vihaan Patel,P00032,Board Game,Sports & Outdoors,CoreTech,3,61.86,185.58,0%,185.58,9.28,7.03,16.31,169.27,Credit Card,Delivered,Washington,District of Columbia,United States,SELL01453
ORD0091541,17-08-2020,CUST038733,Priya Sharma,P00017,Electric Kettle,Toys & Games,FitLife,1,202.58,202.58,10%,182.32,9.12,5.13,14.25,168.07,Amazon Pay,Delivered,Los Angeles,California,United States,SELL01933
ORD0091542,25-09-2024,CUST015977,Arjun Kumar,P00044,Power Bank 20000mAh,Books,Zenith,2,494.50,989.00,10%,890.10,44.50,8.93,53.43,836.67,Debit Card,Delivered,Columbus,Ohio,United States,SELL01283
ORD0091543,09-05-2020,CUST049740,Vihaan Patel,P00029,T-Shirt,Home & Kitchen,FitLife,4,403.20,1612.80,0%,1612.80,290.30,2.53,292.83,1319.97,Credit Card,Delivered,New York,New York,United States,SELL00758
ORD0091544,19-03-2023,CUST045844,Sunita Patel,P00049,Children's Book,Home & Kitchen,BrightLux,4,545.08,2180.32,10%,1962.29,156.98,11.74,168.72,1793.57,Debit Card,Delivered,San Francisco,California,United States,SELL01502
ORD0091545,18-09-2021,CUST011081,Pooja Gupta,P00025,Running Shoes,Electronics,FitLife,3,306.30,918.90,25%,689.18,55.13,8.05,63.18,626.00,Debit Card,Delivered,Dallas,Texas,Australia,SELL01303
ORD0091546,14-06-2020,CUST027349,Neha Joshi,P00026,Sunglasses,Electronics,NexPro,1,54.86,54.86,0%,54.86,2.74,6.69,9.43,45.43,Credit Card,Cancelled,Houston,Texas,United States,SELL01226
ORD0091547,26-06-2023,CUST044365,Arjun Joshi,P00024,Yoga Mat,Sports & Outdoors,Zenith,2,420.35,840.70,0%,840.70,42.04,13.10,55.14,785.56,Cash on Delivery,Delivered,San Jose,California,United States,SELL00562
ORD0091548,12-11-2021,CUST014597,Vihaan Reddy,P00018,Vacuum Cleaner,Home & Kitchen,ReadMore,2,263.46,526.92,15%,447.88,35.83,7.50,43.33,404.55,Credit Card,Delivered,San Diego,California,Canada,SELL01125
ORD0091549,18-08-2024,CUST015973,Aarav Patel,P00030,Dress Shirt,Sports & Outdoors,CoreTech,5,36.98,184.90,20%,147.92,7.40,12.24,19.64,128.28,Amazon Pay,Delivered,Denver,Colorado,United States,SELL00682
ORD0091550,28-07-2021,CUST032093,Anjali Singh,P00045,Phone Tripod,Electronics,UrbanStyle,3,452.57,1357.71,0%,1357.71,108.62,6.46,115.08,1242.63,Net Banking,Delivered,Seattle,Washington,United States,SELL00811
ORD0091551,20-07-2023,CUST009182,Arjun Kapoor,P00021,Backpack,Clothing,NexPro,3,112.92,338.76,30%,237.13,11.86,3.23,15.09,222.04,UPI,Delivered,Chicago,Illinois,India,SELL01659
ORD0091552,30-08-2020,CUST026282,Vivaan Mehta,P00024,Yoga Mat,Toys & Games,UrbanStyle,1,541.07,541.07,0%,541.07,64.93,10.07,75.00,466.07,Net Banking,Delivered,Los Angeles,California,United Kingdom,SELL00368
ORD0091553,02-01-2021,CUST016485,Vivaan Kumar,P00031,Kids Toy Car,Books,Apex,4,455.56,1822.24,20%,1457.79,174.94,12.16,187.10,1270.69,Amazon Pay,Delivered,Indianapolis,Indiana,United States,SELL00277
ORD0091554,29-11-2021,CUST041783,Neha Gupta,P00042,Projector Mini,Home & Kitchen,BrightLux,1,532.81,532.81,0%,532.81,0.00,8.22,8.22,524.59,Credit Card,Shipped,Denver,Colorado,Canada,SELL00573
ORD0091555,18-09-2021,CUST038688,Ritika Singh,P00024,Yoga Mat,Home & Kitchen,ReadMore,2,52.28,104.56,5%,99.33,7.95,12.78,20.73,78.60,Credit Card,Shipped,Houston,Texas,Australia,SELL01492
ORD0091556,14-09-2020,CUST017758,Sahil Singh,P00004,USB-C Charger,Clothing,Zenith,2,493.00,986.00,0%,986.00,49.30,7.05,56.35,929.65,Credit Card,Pending,Los Angeles,California,United States,SELL01950
